file_name,frame,led_1,led_2,led_3,led_4,led_5,led_6,led_7
Cap_Phase1_60_L.mp4,285,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,286,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,287,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,288,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,289,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,290,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,291,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,292,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,293,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,294,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,295,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,296,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,297,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,298,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,299,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,300,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,301,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,302,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,303,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,304,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,305,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,306,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,307,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,308,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,309,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,310,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,311,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,312,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,313,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,314,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,315,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,316,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,317,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,318,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,319,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,320,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,321,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,322,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,323,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,324,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,325,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,326,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,327,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,328,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,329,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,330,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,331,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,332,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,333,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,334,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,335,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,336,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,337,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,338,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,339,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,340,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,341,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,342,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,343,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,344,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,345,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,346,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,347,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,348,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,349,1,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,350,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,351,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,352,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,353,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,354,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,355,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,356,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,357,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,358,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,359,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,360,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,361,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,362,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,363,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,364,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,365,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,366,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,367,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,368,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,369,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,370,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,371,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,372,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,373,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,374,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,375,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,376,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,377,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,378,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,379,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,380,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,381,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,382,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,383,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,384,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,385,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,386,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,387,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,388,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,389,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,390,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,391,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,392,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,393,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,394,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,395,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,396,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,397,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,398,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,399,0,1,0,1,0,0,0
Cap_Phase1_60_L.mp4,400,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,401,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,402,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,403,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,404,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,405,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,406,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,407,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,408,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,409,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,410,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,411,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,412,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,413,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,414,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,415,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,416,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,417,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,418,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,419,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,420,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,421,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,422,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,423,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,424,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,425,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,426,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,427,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,428,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,429,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,430,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,431,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,432,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,433,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,434,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,435,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,436,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,437,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,438,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,439,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,440,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,441,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,442,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,443,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,444,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,445,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,446,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,447,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,448,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,449,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,450,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,451,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,452,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,453,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,454,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,455,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,456,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,457,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,458,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,459,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,460,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,461,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,462,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,463,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,464,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,465,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,466,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,467,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,468,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,469,0,1,0,0,0,0,0
Cap_Phase1_60_L.mp4,470,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,471,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,472,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,473,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,474,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,475,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,476,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,477,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,478,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,479,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,480,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,481,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,482,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,483,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,484,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,485,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,486,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,487,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,488,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,489,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,490,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,491,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,492,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,493,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,494,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,495,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,496,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,497,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,498,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,499,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,500,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,501,0,0,0,0,0,0,0
Cap_Phase1_60_L.mp4,502,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,503,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,504,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,505,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,506,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,507,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,508,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,509,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,510,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,511,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,512,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,513,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,514,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,515,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,516,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,517,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,518,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,519,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,520,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,521,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,522,0,0,1,0,0,0,0
Cap_Phase1_60_L.mp4,523,0,0,1,0,0,0,0
